"","Strategy","Stock","StartTime","price","Target","StopLoss","initial_sign","achieved_ts","hit_price","final_sign","price_diff","QTY","corrected_capital","time_diff"
"1","Sweths Violation","%5ENSEI","2015-01-09T09:35:00+0530",8283.45,8233.45,8433.45,-1,"2015-01-09T12:00:00+0530","8211.2",1,72.25,100,107225,145
"2","Sweths Violation","%5ENSEI","2015-01-19T11:25:00+0530",8551.2,8501.2,8701.2,-1,"2015-01-20T15:00:00+0530","8702.2",1,-151,107,91068,1655
"3","Sweths Violation","%5ENSEI","2015-01-23T10:20:00+0530",8820.35,8770.35,8970.35,-1,"2015-01-28T12:20:00+0530","8971.15",1,-150.8,91,77345.2,7320
"4","Sweths Violation","%5ENSEI","2015-01-29T15:00:00+0530",8959.5,9009.5,8809.5,1,"2015-01-30T14:05:00+0530","8806.95",-1,-152.55,77,65598.85,1385
"5","Sweths Violation","%5ENSEI","2015-02-05T09:40:00+0530",8742.7,8792.7,8592.7,1,"2015-02-05T13:15:00+0530","8799.65",-1,56.95,66,69357.55,215
"6","Sweths Violation","%5ENSEI","2015-02-19T10:30:00+0530",8882,8832,9032,-1,"2015-02-19T11:00:00+0530","8820.5",1,61.5,69,73601.05,30
"7","Sweths Violation","%5ENSEI","2015-03-16T09:55:00+0530",8633.15,8583.15,8783.15,-1,"2015-03-19T09:35:00+0530","8783.4",1,-150.25,74,62482.55,4300
"8","Sweths Violation","%5ENSEI","2015-03-17T09:55:00+0530",8695.8,8745.8,8545.8,1,"2015-03-18T09:15:00+0530","8746.4",-1,50.6,62,65619.75,1400
"9","Sweths Violation","%5ENSEI","2015-04-06T13:45:00+0530",8625.25,8675.25,8475.25,1,"2015-04-07T09:15:00+0530","8687.5",-1,62.25,66,69728.25,1170
"10","Sweths Violation","%5ENSEI","2015-04-13T12:10:00+0530",8805.3,8855.3,8655.3,1,"2015-04-16T13:05:00+0530","8653.1",-1,-152.2,70,59074.25,4375
"11","Sweths Violation","%5ENSEI","2015-04-23T09:40:00+0530",8486.9,8536.9,8336.9,1,"2015-04-24T10:40:00+0530","8334.15",-1,-152.75,59,50062,1500
"12","Sweths Violation","%5ENSEI","2015-05-14T15:15:00+0530",8234.5,8284.5,8084.5,1,"2015-05-18T09:15:00+0530","8294.1",-1,59.6,50,53042,5400
"13","Sweths Violation","%5ENSEI","2015-05-28T09:35:00+0530",8342.75,8292.75,8492.75,-1,"2015-05-28T12:30:00+0530","8289.15",1,53.6,53,55882.8,175
"14","Sweths Violation","%5ENSEI","2015-06-23T10:10:00+0530",8389.6,8439.6,8239.6,1,"2015-06-29T09:15:00+0530","8218.1",-1,-171.5,56,46278.8,8585
"15","Sweths Violation","%5ENSEI","2015-06-29T13:05:00+0530",8249.1,8299.1,8099.1,1,"2015-06-29T14:05:00+0530","8303.7",-1,54.6,46,48790.4,60
"16","Sweths Violation","%5ENSEI","2015-06-30T09:35:00+0530",8312.8,8262.8,8462.8,-1,"2015-07-01T14:30:00+0530","8463.05",1,-150.25,49,41428.15,1735
