"","Strategy","Stock","StartTime","price","Target","StopLoss","initial_sign","achieved_ts","hit_price","final_sign","price_diff","QTY","corrected_capital","time_diff"
"1","Reds Rocket","%5ENSEI","2015-03-12T09:20:00+0530",8756.8,8800.584,8713.016,1,"2015-03-13T09:15:00+0530","8844.05",-1,87.25,228,119893,1435
"2","Reds Rocket","%5ENSEI","2015-05-15T09:15:00+0530",8260.55,8301.85275,8219.24725,1,"2015-05-15T09:30:00+0530","8213.1",-1,-47.45,290,106132.5,15
"3","Reds Rocket","%5ENSEI","2015-07-03T09:35:00+0530",8479.75,8522.14875,8437.35125,1,"2015-07-06T09:15:00+0530","8386.15",-1,-93.6,250,82732.5,4300
"4","Reds Rocket","%5ENSEI","2015-07-30T09:15:00+0530",8415.8,8457.879,8373.721,1,"2015-07-30T11:50:00+0530","8458.75",-1,42.95,197,91193.65,155
"5","Reds Rocket","%5ENSEI","2015-08-10T09:20:00+0530",8597.2,8640.186,8554.214,1,"2015-08-10T15:05:00+0530","8498",-1,-99.2,212,70163.25,345
"6","Reds Rocket","%5ENSEI","2015-08-14T11:00:00+0530",8457.1,8499.3855,8414.8145,1,"2015-08-14T12:30:00+0530","8499.9",-1,42.8,166,77268.05,90
"7","Reds Rocket","%5ENSEI","2015-09-04T09:25:00+0530",7751.5,7712.7425,7790.2575,-1,"2015-09-04T09:30:00+0530","7703.6",1,47.9,199,86800.15,5
"8","Reds Rocket","%5ENSEI","2015-10-15T09:15:00+0530",8156.75,8197.53375,8115.96625,1,"2015-10-16T14:15:00+0530","8217.9",-1,61.15,213,99825.1,1740
"9","Reds Rocket","%5ENSEI","2016-01-11T09:15:00+0530",7506.45,7468.91775,7543.98225,-1,"2016-01-11T11:00:00+0530","7550.3",1,-43.85,266,88161,105
"10","Reds Rocket","%5ENSEI","2016-01-20T09:15:00+0530",7318.65,7282.05675,7355.24325,-1,"2016-01-20T13:55:00+0530","7275",1,43.65,241,98680.65,280
"11","Reds Rocket","%5ENSEI","2016-03-14T09:15:00+0530",7561.25,7599.05625,7523.44375,1,"2016-03-14T14:35:00+0530","7515.1",-1,-46.15,261,86635.5,320
"12","Reds Rocket","%5ENSEI","2016-03-28T12:40:00+0530",7669.2,7630.854,7707.546,-1,"2016-03-28T14:15:00+0530","7629.9",1,39.3,226,95517.3,95
"13","Reds Rocket","%5ENSEI","2016-04-07T09:30:00+0530",7590.65,7552.69675,7628.60325,-1,"2016-04-07T10:05:00+0530","7548.3",1,42.35,252,106189.5,35
"14","Reds Rocket","%5ENSEI","2016-06-09T09:15:00+0530",8250.8,8209.546,8292.054,-1,"2016-06-09T14:00:00+0530","8198",1,52.8,257,119759.1,285
"15","Reds Rocket","%5ENSEI","2016-08-01T09:15:00+0530",8698.8,8742.294,8655.306,1,"2016-08-01T12:00:00+0530","8644.5",-1,-54.3,275,104826.6,165
"16","Reds Rocket","%5ENSEI","2016-09-02T14:30:00+0530",8817.75,8861.83875,8773.66125,1,"2016-09-06T09:15:00+0530","8877.25",-1,59.5,238,118987.6,5445
"17","Reds Rocket","%5ENSEI","2016-09-29T09:15:00+0530",8793.05,8837.01525,8749.08475,1,"2016-09-29T12:15:00+0530","8738.6",-1,-54.45,271,104231.65,180
"18","Reds Rocket","%5ENSEI","2016-12-19T09:15:00+0530",8121.7,8081.0915,8162.3085,-1,"2016-12-20T11:30:00+0530","8080.55",1,41.15,257,114807.2,1575
"19","Reds Rocket","%5ENSEI","2017-01-05T09:15:00+0530",8231.2,8272.356,8190.044,1,"2017-01-05T13:50:00+0530","8273.5",-1,42.3,279,126608.9,275
"20","Reds Rocket","%5ENSEI","2017-01-20T10:25:00+0530",8402.25,8360.23875,8444.26125,-1,"2017-01-20T13:20:00+0530","8360",1,42.25,301,139326.15,175
