"","date","open","high","low","close","volume","Name","pivot_point","support_1","resistance_1","support_2","resistance_2","resistance_3","support_3","price_difference","R1","R2","R3","R4","R5","S1","S2","S3","S4","S5","ema","rsi"
"1256","2011-02-14 00:00:00+05:30",10477.85,10815.7,10477.85,10802.55,0,"NIFTY BANK",10327.5333333333,10181.62,10593.67,9915.48,10739.58,11151.63,9503.43,412.050000000001,10424.78,10484.94,10533.56,10582.18,10739.58,10230.29,10170.13,10121.51,10072.89,9915.48,10458.6956112774,57.0485149759111
"1257","2011-02-15 00:00:00+05:30",10821.5,11035.15,10722.7,10959.7,0,"NIFTY BANK",10698.7,10581.7,10919.55,10360.85,11036.55,11374.4,10023,337.85,10778.43,10827.76,10867.62,10907.49,11036.55,10618.97,10569.64,10529.78,10489.91,10360.85,10549.7873183179,60.8516352489272
"1258","2011-02-16 00:00:00+05:30",10929.25,11024.25,10908.65,10960.7,0,"NIFTY BANK",10905.85,10776.55,11089,10593.4,11218.3,11530.75,10280.95,312.449999999999,10979.59,11025.21,11062.08,11098.94,11218.3,10832.11,10786.49,10749.62,10712.76,10593.4,10624.4987149873,60.876128520904
"1259","2011-02-17 00:00:00+05:30",10996.25,11190.2,10918.1,11134.7,0,"NIFTY BANK",10964.5333333333,10904.82,11020.42,10848.93,11080.13,11195.73,10733.33,115.6,10991.81,11008.69,11022.33,11035.97,11080.13,10937.25,10920.37,10906.73,10893.09,10848.93,10717.2625849896,65.0978718565586
"1260","2011-02-18 00:00:00+05:30",11153.8,11300.45,10915.35,10949.7,0,"NIFTY BANK",11081,10971.8,11243.9,10808.9,11353.1,11625.2,10536.8,272.1,11145.22,11184.94,11217.05,11249.16,11353.1,11016.78,10977.06,10944.95,10912.84,10808.9,10759.5239331733,57.7376774804548
"1261","2011-02-21 00:00:00+05:30",10935.3,11070.35,10806.3,11050.1,0,"NIFTY BANK",11055.1666666667,10809.88,11194.98,10670.07,11440.27,11825.37,10284.97,385.1,11146.05,11202.27,11247.72,11293.16,11440.27,10964.28,10908.06,10862.62,10817.17,10670.07,10812.3559453236,60.4351177996241
"1262","2011-02-22 00:00:00+05:30",10957.5,10957.5,10777.65,10836.8,0,"NIFTY BANK",10975.5833333333,10880.82,11144.87,10711.53,11239.63,11503.68,10447.48,264.050000000001,11037.9,11076.45,11107.61,11138.77,11239.63,10913.27,10874.72,10843.56,10812.4,10711.53,10816.8003189012,52.5218932351081
"1263","2011-02-23 00:00:00+05:30",10776.8,10857.85,10628.65,10646.45,0,"NIFTY BANK",10857.3166666667,10757.13,10936.98,10677.47,11037.17,11217.02,10497.62,179.85,10899.76,10926.02,10947.24,10968.46,11037.17,10814.87,10788.61,10767.39,10746.17,10677.47,10785.8275336464,46.4864395926538
"1264","2011-02-24 00:00:00+05:30",10603.25,10643.25,10169,10210.75,0,"NIFTY BANK",10710.9833333333,10564.12,10793.32,10481.78,10940.18,11169.38,10252.58,229.200000000001,10765.07,10798.54,10825.58,10852.63,10940.18,10656.89,10623.43,10596.38,10569.34,10481.78,10681.2679820743,35.973120841212
"1265","2011-02-25 00:00:00+05:30",10329.65,10510.5,10263.15,10435.85,0,"NIFTY BANK",10341,10038.75,10513,9866.75,10815.25,11289.5,9392.5,474.25,10452.92,10522.16,10578.12,10634.09,10815.25,10229.08,10159.84,10103.88,10047.91,9866.75,10636.6465307881,43.3302783254113
"1266","2011-02-28 00:00:00+05:30",10512.2,10744.85,10364.35,10435.35,0,"NIFTY BANK",10403.1666666667,10295.83,10543.18,10155.82,10650.52,10897.87,9908.47,247.35,10461.54,10497.65,10526.84,10556.03,10650.52,10344.79,10308.68,10279.49,10250.3,10155.82,10600.0471615539,43.3179935265338
"1267","2011-03-01 00:00:00+05:30",10541.95,10906.15,10528.35,10885.4,0,"NIFTY BANK",10514.85,10284.85,10665.35,10134.35,10895.35,11275.85,9753.85,380.5,10604.65,10660.2,10705.1,10750,10895.35,10425.05,10369.5,10324.6,10279.7,10134.35,10651.9294958168,55.8395499560403
"1268","2011-03-03 00:00:00+05:30",10805,11066.4,10759.7,10914.5,0,"NIFTY BANK",10773.3,10640.45,11018.25,10395.5,11151.1,11528.9,10017.7,377.799999999999,10862.46,10917.62,10962.2,11006.78,11151.1,10684.14,10628.98,10584.4,10539.82,10395.5,10699.6695874865,56.5294684141924
"1269","2011-03-04 00:00:00+05:30",11008.9,11134.1,10924.1,10963.4,0,"NIFTY BANK",10913.5333333333,10760.67,11067.37,10606.83,11220.23,11526.93,10300.13,306.699999999999,10985.91,11030.69,11066.88,11103.07,11220.23,10841.15,10796.37,10760.18,10723.99,10606.83,10747.6205715799,57.7615669259911
"1270","2011-03-07 00:00:00+05:30",10886.1,10886.1,10658.3,10782.25,0,"NIFTY BANK",11007.2,10880.3,11090.3,10797.2,11217.2,11427.2,10587.2,210,11056.76,11087.42,11112.2,11136.98,11217.2,10957.64,10926.98,10902.2,10877.42,10797.2,10753.9168312926,51.7268925496261
"1271","2011-03-08 00:00:00+05:30",10782.6,10962.7,10779.15,10931.55,0,"NIFTY BANK",10775.55,10665,10892.8,10547.75,11003.35,11231.15,10319.95,227.800000000001,10829.31,10862.57,10889.45,10916.33,11003.35,10721.79,10688.53,10661.65,10634.77,10547.75,10786.2137710576,55.9420882593345
"1272","2011-03-09 00:00:00+05:30",10987.4,11054,10904.6,10974.8,0,"NIFTY BANK",10891.1333333333,10819.57,11003.12,10707.58,11074.68,11258.23,10524.03,183.550000000001,10934.45,10961.25,10982.91,11004.57,11074.68,10847.82,10821.02,10799.36,10777.7,10707.58,10820.5021763198,57.1465204998068
"1273","2011-03-10 00:00:00+05:30",10920.65,10920.65,10783.3,10850.25,0,"NIFTY BANK",10977.8,10901.6,11051,10828.4,11127.2,11276.6,10679,149.4,11013.06,11034.87,11052.5,11070.13,11127.2,10942.54,10920.73,10903.1,10885.47,10828.4,10825.9108715344,52.5498336350636
"1274","2011-03-11 00:00:00+05:30",10772.9,10904.2,10697.1,10740.95,0,"NIFTY BANK",10851.4,10782.15,10919.5,10714.05,10988.75,11126.1,10576.7,137.35,10883.81,10903.87,10920.08,10936.28,10988.75,10818.99,10798.93,10782.72,10766.52,10714.05,10810.4634403463,48.7280338138303
"1275","2011-03-14 00:00:00+05:30",10730.4,10916.65,10730.4,10893.25,0,"NIFTY BANK",10780.75,10657.3,10864.4,10573.65,10987.85,11194.95,10366.55,207.1,10829.63,10859.86,10884.3,10908.74,10987.85,10731.87,10701.64,10677.2,10652.76,10573.65,10825.5155421015,53.9169326197077
"1276","2011-03-15 00:00:00+05:30",10673.9,10784.2,10591.3,10725.8,0,"NIFTY BANK",10846.7666666667,10776.88,10963.13,10660.52,11033.02,11219.27,10474.27,186.25,10890.72,10917.91,10939.89,10961.87,11033.02,10802.81,10775.62,10753.64,10731.66,10660.52,10807.3854435376,47.9844255058707
"1277","2011-03-16 00:00:00+05:30",10777.1,11001.25,10777.1,10957.6,0,"NIFTY BANK",10700.4333333333,10616.67,10809.57,10507.53,10893.33,11086.23,10314.63,192.900000000001,10745.96,10774.12,10796.88,10819.65,10893.33,10654.91,10626.75,10603.98,10581.22,10507.53,10834.6971810762,55.5132850962528
"1278","2011-03-17 00:00:00+05:30",10881.85,11018.3,10824.4,10851.95,0,"NIFTY BANK",10911.9833333333,10822.72,11046.87,10687.83,11136.13,11360.28,10463.68,224.15,10964.88,10997.61,11024.06,11050.51,11136.13,10859.08,10826.36,10799.91,10773.46,10687.83,10837.8340572442,51.7220144372102
"1279","2011-03-18 00:00:00+05:30",10882,10927.25,10699.4,10715.9,0,"NIFTY BANK",10898.2166666667,10778.13,10972.03,10704.32,11092.12,11286.02,10510.42,193.9,10943.98,10972.29,10995.17,11018.05,11092.12,10852.46,10824.15,10801.27,10778.39,10704.32,10815.6642286543,47.1177627303089
"1280","2011-03-21 00:00:00+05:30",10795.65,10814.75,10661.15,10723.6,0,"NIFTY BANK",10780.85,10634.45,10862.3,10553,11008.7,11236.55,10325.15,227.85,10834.62,10867.89,10894.78,10921.66,11008.7,10727.08,10693.81,10666.92,10640.04,10553,10798.9252779899,47.4121497883508
"1281","2011-03-22 00:00:00+05:30",10759.95,10822.25,10726.25,10771.3,0,"NIFTY BANK",10733.1666666667,10651.58,10805.18,10579.57,10886.77,11040.37,10425.97,153.6,10769.42,10791.84,10809.97,10828.09,10886.77,10696.92,10674.49,10656.37,10638.24,10579.57,10793.9025001736,49.3528095289674
"1282","2011-03-23 00:00:00+05:30",10755.85,10972.3,10744.7,10958.1,0,"NIFTY BANK",10773.2666666667,10724.28,10820.28,10677.27,10869.27,10965.27,10581.27,96,10795.92,10809.94,10821.27,10832.59,10869.27,10750.61,10736.59,10725.27,10713.94,10677.27,10823.7565910511,56.3602889209513
"1283","2011-03-24 00:00:00+05:30",11001.75,11112.6,11001.75,11070.35,0,"NIFTY BANK",10891.7,10811.1,11038.7,10664.1,11119.3,11346.9,10436.5,227.599999999999,10945.41,10978.64,11005.5,11032.36,11119.3,10837.99,10804.76,10777.9,10751.04,10664.1,10868.5917563145,60.0507611981599
"1284","2011-03-25 00:00:00+05:30",11179.2,11420.4,11136.45,11387.3,0,"NIFTY BANK",11061.5666666667,11010.53,11121.38,10950.72,11172.42,11283.27,10839.87,110.85,11087.73,11103.91,11116.99,11130.07,11172.42,11035.41,11019.22,11006.14,10993.06,10950.72,10962.9023460755,68.4274386560437
"1285","2011-03-28 00:00:00+05:30",11348.85,11599,11348.15,11523.4,0,"NIFTY BANK",11314.7166666667,11209.03,11492.98,11030.77,11598.67,11882.62,10746.82,283.949999999999,11381.73,11423.19,11456.69,11490.2,11598.67,11247.7,11206.25,11172.74,11139.24,11030.77,11064.8110104254,71.2988021038802
"1286","2011-03-29 00:00:00+05:30",11522.75,11657.6,11507.45,11582.5,0,"NIFTY BANK",11490.1833333333,11381.37,11632.22,11239.33,11741.03,11991.88,10988.48,250.85,11549.38,11586.01,11615.61,11645.21,11741.03,11430.98,11394.36,11364.76,11335.16,11239.33,11158.9362812572,72.5052670391153
"1287","2011-03-30 00:00:00+05:30",11625.5,11801.65,11625.5,11765.2,0,"NIFTY BANK",11582.5166666667,11507.43,11657.58,11432.37,11732.67,11882.82,11282.22,150.15,11617.95,11639.87,11657.59,11675.31,11732.67,11547.08,11525.16,11507.44,11489.72,11432.37,11269.1660483013,75.9742362146858
"1288","2011-03-31 00:00:00+05:30",11804.95,11898.4,11569.25,11705.45,0,"NIFTY BANK",11730.7833333333,11659.92,11836.07,11554.63,11906.93,12083.08,11378.48,176.15,11772.35,11798.07,11818.86,11839.64,11906.93,11689.21,11663.49,11642.71,11621.92,11554.63,11348.4904031556,72.6437617145049
"1289","2011-04-01 00:00:00+05:30",11713.05,11738.45,11540.85,11590.95,0,"NIFTY BANK",11724.3666666667,11550.33,11879.48,11395.22,12053.52,12382.67,11066.07,329.15,11802.05,11850.1,11888.94,11927.78,12053.52,11646.69,11598.63,11559.79,11520.95,11395.22,11392.5739662182,66.442098492937
"1290","2011-04-04 00:00:00+05:30",11614.45,11840.7,11614.45,11804.3,0,"NIFTY BANK",11623.4166666667,11508.38,11705.98,11425.82,11821.02,12018.62,11228.22,197.6,11670.05,11698.9,11722.22,11745.53,11821.02,11576.78,11547.93,11524.62,11501.3,11425.82,11467.4332450876,71.4825081047405
"1291","2011-04-05 00:00:00+05:30",11853.6,11861.15,11678.1,11798.9,0,"NIFTY BANK",11753.15,11665.6,11891.85,11526.9,11979.4,12205.65,11300.65,226.25,11806.54,11839.58,11866.27,11892.97,11979.4,11699.75,11666.72,11640.02,11613.33,11526.9,11527.699927799,71.1818320792215
"1292","2011-04-06 00:00:00+05:30",11784.55,11838.05,11686.55,11730.05,0,"NIFTY BANK",11779.3833333333,11697.62,11880.67,11596.33,11962.43,12145.48,11413.28,183.049999999999,11822.58,11849.31,11870.91,11892.51,11962.43,11736.18,11709.46,11687.86,11666.26,11596.33,11564.4908500174,67.1787141796175
"1293","2011-04-07 00:00:00+05:30",11724.75,11825,11656.7,11754.4,0,"NIFTY BANK",11751.55,11665.05,11816.55,11600.05,11903.05,12054.55,11448.55,151.5,11787.3,11809.42,11827.3,11845.18,11903.05,11715.8,11693.68,11675.8,11657.92,11600.05,11599.0197863778,67.8883641055184
"1294","2011-04-08 00:00:00+05:30",11751.8,11853.35,11632.55,11673.25,0,"NIFTY BANK",11745.3666666667,11665.73,11834.03,11577.07,11913.67,12081.97,11408.77,168.299999999999,11785.09,11809.66,11829.52,11849.38,11913.67,11705.65,11681.08,11661.22,11641.36,11577.07,11612.5161888546,62.8558894531579
"1295","2011-04-11 00:00:00+05:30",11591,11637,11551.75,11597.8,0,"NIFTY BANK",11719.7166666667,11586.08,11806.88,11498.92,11940.52,12161.32,11278.12,220.800000000001,11771.83,11804.06,11830.12,11856.17,11940.52,11667.61,11635.37,11609.32,11583.26,11498.92,11609.8405181538,58.3847913849643
"1296","2011-04-13 00:00:00+05:30",11531.45,11856.35,11490.55,11839.5,0,"NIFTY BANK",11595.5166666667,11554.03,11639.28,11510.27,11680.77,11766.02,11425.02,85.25,11615.64,11628.08,11638.14,11648.2,11680.77,11575.4,11562.95,11552.89,11542.83,11510.27,11651.5967875803,66.7925254209427
"1297","2011-04-15 00:00:00+05:30",11810.1,11950.7,11707.6,11735.65,0,"NIFTY BANK",11728.8,11601.25,11967.05,11363,12094.6,12460.4,10997.2,365.800000000001,11815.13,11868.54,11911.7,11954.86,12094.6,11642.47,11589.06,11545.9,11502.74,11363,11666.8791898385,60.9169256241529
"1298","2011-04-18 00:00:00+05:30",11754.2,11887.1,11525.05,11539.75,0,"NIFTY BANK",11797.9833333333,11645.27,11888.37,11554.88,12041.08,12284.18,11311.78,243.1,11855.35,11890.85,11919.53,11948.22,12041.08,11740.61,11705.12,11676.43,11647.75,11554.88,11643.764791686,51.4336732221647
"1299","2011-04-19 00:00:00+05:30",11562.95,11631.15,11482.15,11586.75,0,"NIFTY BANK",11650.6333333333,11414.17,11776.22,11288.58,12012.68,12374.73,10926.53,362.050000000001,11736.08,11788.94,11831.66,11874.38,12012.68,11565.19,11512.33,11469.61,11426.89,11288.58,11633.3984659249,53.3688317197574
"1300","2011-04-20 00:00:00+05:30",11678.7,11813.7,11614.6,11794.55,0,"NIFTY BANK",11566.6833333333,11502.22,11651.22,11417.68,11715.68,11864.68,11268.68,149,11601.85,11623.6,11641.18,11658.77,11715.68,11531.52,11509.77,11492.18,11474.6,11417.68,11662.6987448477,61.0023521576486
"1301","2011-04-21 00:00:00+05:30",11857.45,11926.05,11836.95,11894.75,0,"NIFTY BANK",11740.95,11668.2,11867.3,11541.85,11940.05,12139.15,11342.75,199.1,11787.94,11817.01,11840.5,11863.99,11940.05,11693.96,11664.89,11641.4,11617.91,11541.85,11704.8898821481,64.1468783731473
"1302","2011-04-25 00:00:00+05:30",11860.35,11978.05,11860.35,11879,0,"NIFTY BANK",11885.9166666667,11845.78,11934.88,11796.82,11975.02,12064.12,11707.72,89.0999999999985,11906.94,11919.95,11930.47,11940.98,11975.02,11864.89,11851.88,11841.37,11830.85,11796.82,11736.5462672121,63.256059786303
"1303","2011-04-26 00:00:00+05:30",11903.8,11912.45,11709.8,11867.7,0,"NIFTY BANK",11905.8,11833.55,11951.25,11788.1,12023.5,12141.2,11670.4,117.699999999999,11933.58,11950.76,11964.65,11978.54,12023.5,11878.02,11860.84,11846.95,11833.06,11788.1,11760.3924004462,62.5634481311071
"1304","2011-04-27 00:00:00+05:30",11922.3,11936.35,11732.25,11779.85,0,"NIFTY BANK",11829.9833333333,11747.52,11950.17,11627.33,12032.63,12235.28,11424.68,202.650000000001,11877.81,11907.4,11931.31,11955.22,12032.63,11782.16,11752.57,11728.66,11704.75,11627.33,11763.9301458196,57.1573882934644
"1305","2011-04-28 00:00:00+05:30",11851.75,11855.2,11659.5,11684.8,0,"NIFTY BANK",11816.15,11695.95,11900.05,11612.05,12020.25,12224.35,11407.95,204.1,11864.32,11894.12,11918.2,11942.28,12020.25,11767.98,11738.18,11714.1,11690.02,11612.05,11749.5428465797,51.7786687690926
"1306","2011-04-29 00:00:00+05:30",11671.05,11723.25,11406.85,11483.75,0,"NIFTY BANK",11733.1666666667,11611.13,11806.83,11537.47,11928.87,12124.57,11341.77,195.700000000001,11779.35,11807.92,11831.02,11854.11,11928.87,11686.98,11658.41,11635.32,11612.22,11537.47,11701.2168744743,42.4010498748906
"1307","2011-05-02 00:00:00+05:30",11509.3,11543.35,11204.65,11243.8,0,"NIFTY BANK",11537.95,11352.65,11669.05,11221.55,11854.35,12170.75,10905.15,316.4,11612.62,11658.81,11696.15,11733.49,11854.35,11463.28,11417.09,11379.75,11342.41,11221.55,11618.0501700244,34.1897518544441
"1308","2011-05-03 00:00:00+05:30",11222.05,11349.5,10849.15,10898.3,0,"NIFTY BANK",11330.6,11117.85,11456.55,10991.9,11669.3,12008,10653.2,338.700000000001,11410.53,11459.98,11499.95,11539.92,11669.3,11250.67,11201.22,11161.25,11121.28,10991.9,11487.1865027473,26.1024839518007
"1309","2011-05-04 00:00:00+05:30",10888.45,11013.4,10797.6,10913.35,0,"NIFTY BANK",11032.3166666667,10715.13,11215.48,10531.97,11532.67,12033.02,10031.62,500.35,11150.4,11223.45,11282.49,11341.53,11532.67,10914.23,10841.18,10782.14,10723.1,10531.97,11382.8525931569,26.9389298374636
"1310","2011-05-05 00:00:00+05:30",10909.05,10987.6,10677.3,10730.1,0,"NIFTY BANK",10908.1166666667,10802.83,11018.63,10692.32,11123.92,11339.72,10476.52,215.799999999999,10959.05,10990.55,11016.02,11041.48,11123.92,10857.19,10825.68,10800.22,10774.75,10692.32,11264.170303492,23.3614815524435
"1311","2011-05-06 00:00:00+05:30",10751.3,11167.4,10751.3,11145.1,0,"NIFTY BANK",10798.3333333333,10609.07,10919.37,10488.03,11108.63,11418.93,10177.73,310.300000000001,10871.56,10916.87,10953.48,10990.1,11108.63,10725.1,10679.8,10643.18,10606.57,10488.03,11242.5211574025,42.5567315243573
"1312","2011-05-09 00:00:00+05:30",11194.45,11213.5,10956.35,11076.5,0,"NIFTY BANK",11021.2666666667,10875.13,11291.23,10605.17,11437.37,11853.47,10189.07,416.1,11119.47,11180.22,11229.32,11278.42,11437.37,10923.07,10862.32,10813.22,10764.12,10605.17,11212.3354924202,40.6851197042504
"1313","2011-05-10 00:00:00+05:30",11068.6,11096.9,10945.7,11009.4,0,"NIFTY BANK",11082.1166666667,10950.73,11207.88,10824.97,11339.27,11596.42,10567.82,257.15,11142.8,11180.35,11210.69,11241.04,11339.27,11021.43,10983.89,10953.54,10923.2,10824.97,11175.438130162,38.8291891147323
"1314","2011-05-11 00:00:00+05:30",11036.15,11097.25,10904.1,11059.05,0,"NIFTY BANK",11017.3333333333,10937.77,11088.97,10866.13,11168.53,11319.73,10714.93,151.199999999999,11053.02,11075.09,11092.93,11110.77,11168.53,10981.65,10959.57,10941.73,10923.89,10866.13,11154.2766519507,41.0404231624664
"1315","2011-05-12 00:00:00+05:30",11009.3,11076,10865.15,10887.45,0,"NIFTY BANK",11020.1333333333,10943.02,11136.17,10826.98,11213.28,11406.43,10633.83,193.15,11065.72,11093.92,11116.71,11139.5,11213.28,10974.55,10946.35,10923.56,10900.77,10826.98,11105.7627152324,36.0377344790206
"1316","2011-05-13 00:00:00+05:30",10896.55,11180.4,10838.15,11020.95,0,"NIFTY BANK",10942.8666666667,10809.73,11020.58,10732.02,11153.72,11364.57,10521.17,210.85,10992.63,11023.41,11048.29,11073.17,11153.72,10893.11,10862.32,10837.44,10812.56,10732.02,11090.3422215538,42.134923410957
"1317","2011-05-16 00:00:00+05:30",10975.15,10975.15,10878.65,10912.35,0,"NIFTY BANK",11013.1666666667,10845.93,11188.18,10670.92,11355.42,11697.67,10328.67,342.25,11093.94,11143.91,11184.29,11224.68,11355.42,10932.4,10882.43,10842.04,10801.66,10670.92,11057.9799994531,38.7925129733164
"1318","2011-05-17 00:00:00+05:30",10920.95,10972.45,10617.15,10668.85,0,"NIFTY BANK",10922.05,10868.95,10965.45,10825.55,11018.55,11115.05,10729.05,96.5,10944.82,10958.91,10970.3,10981.69,11018.55,10899.28,10885.19,10873.8,10862.41,10825.55,10987.2290904616,32.3911732036199
"1319","2011-05-18 00:00:00+05:30",10669.6,10695.7,10550.95,10599.05,0,"NIFTY BANK",10752.8166666667,10533.18,10888.48,10397.52,11108.12,11463.42,10042.22,355.300000000001,10836.67,10888.54,10930.47,10972.39,11108.12,10668.97,10617.09,10575.17,10533.24,10397.52,10916.6510740141,30.7737724150781
"1320","2011-05-19 00:00:00+05:30",10661.45,10674.7,10524.35,10558.35,0,"NIFTY BANK",10615.2333333333,10534.77,10679.52,10470.48,10759.98,10904.73,10325.73,144.75,10649.39,10670.53,10687.61,10704.69,10759.98,10581.07,10559.94,10542.86,10525.78,10470.48,10851.5054241933,29.8094088088665
"1321","2011-05-20 00:00:00+05:30",10582.45,10727.25,10540.95,10664.1,0,"NIFTY BANK",10585.8,10496.9,10647.25,10435.45,10736.15,10886.5,10285.1,150.35,10621.28,10643.23,10660.98,10678.72,10736.15,10550.32,10528.37,10510.62,10492.88,10435.45,10817.4317107036,35.6327038971551
"1322","2011-05-23 00:00:00+05:30",10612.55,10612.55,10339.95,10368.25,0,"NIFTY BANK",10644.1,10560.95,10747.25,10457.8,10830.4,11016.7,10271.5,186.299999999999,10688.07,10715.27,10737.25,10759.23,10830.4,10600.13,10572.93,10550.95,10528.97,10457.8,10735.7623087575,28.3273062077124
"1323","2011-05-24 00:00:00+05:30",10360.95,10524.8,10360.75,10425.54,0,"NIFTY BANK",10440.25,10267.95,10540.55,10167.65,10712.85,10985.45,9895.05,272.599999999999,10504.58,10544.38,10576.55,10608.72,10712.85,10375.92,10336.12,10303.95,10271.78,10167.65,10679.3582526198,31.3553791583552
"1324","2011-05-25 00:00:00+05:30",10427.15,10428.25,10340.65,10355.79,0,"NIFTY BANK",10437.03,10349.26,10513.31,10272.98,10601.08,10765.13,10108.93,164.049999999999,10475.75,10499.7,10519.06,10538.41,10601.08,10398.31,10374.36,10355.01,10335.65,10272.98,10620.5276612344,29.6602223109577
"1325","2011-05-26 00:00:00+05:30",10404.04,10501.9,10379.25,10468.29,0,"NIFTY BANK",10374.8966666667,10321.54,10409.14,10287.3,10462.5,10550.1,10199.7,87.6000000000004,10395.57,10408.36,10418.7,10429.03,10462.5,10354.22,10341.43,10331.1,10320.76,10287.3,10592.8480864645,35.8732444377001
"1326","2011-05-27 00:00:00+05:30",10491.45,10735.2,10491.45,10722.65,0,"NIFTY BANK",10449.8133333333,10397.73,10520.38,10327.16,10572.46,10695.11,10204.51,122.65,10478.76,10496.67,10511.14,10525.61,10572.46,10420.87,10402.96,10388.49,10374.02,10327.16,10616.44843438,47.5187832844212
