date,open,high,low,close,volume,Name
2019-01-15T09:15:00+0530,10777.55,10804.15,10777.55,10802.25,0,Nifty
2019-01-15T09:30:00+0530,10802.7,10837,10802.6,10821,0,Nifty
2019-01-15T09:45:00+0530,10821.45,10832.4,10817.3,10825,0,Nifty
2019-01-15T10:00:00+0530,10825.25,10828.2,10818,10821.6,0,Nifty
2019-01-15T10:15:00+0530,10821.6,10825.75,10815.15,10818.8,0,Nifty
2019-01-15T10:30:00+0530,10819.15,10829.35,10818.7,10828.55,0,Nifty
2019-01-15T10:45:00+0530,10828.45,10836,10828.1,10829.95,0,Nifty
2019-01-15T11:00:00+0530,10829.95,10848.65,10829.95,10840.75,0,Nifty
2019-01-15T11:15:00+0530,10840.6,10849.7,10839.6,10849.15,0,Nifty
2019-01-15T11:30:00+0530,10849.25,10861.25,10849.25,10855.05,0,Nifty
2019-01-15T11:45:00+0530,10854.9,10858.9,10843.1,10844.95,0,Nifty
2019-01-15T12:00:00+0530,10845.1,10851.25,10841.6,10847.2,0,Nifty
2019-01-15T12:15:00+0530,10846.9,10847.35,10841.1,10841.1,0,Nifty
2019-01-15T12:30:00+0530,10840.8,10843.6,10835.85,10841.6,0,Nifty
2019-01-15T12:45:00+0530,10841.45,10844.45,10836.65,10843.95,0,Nifty
2019-01-15T13:00:00+0530,10843.9,10845.6,10839.35,10843.45,0,Nifty
2019-01-15T13:15:00+0530,10843.75,10849.65,10840,10840.45,0,Nifty
2019-01-15T13:30:00+0530,10840.4,10856.75,10840,10855.1,0,Nifty
2019-01-15T13:45:00+0530,10855.1,10857.1,10844.9,10855.6,0,Nifty
2019-01-15T14:00:00+0530,10855.7,10856.5,10844.45,10852.2,0,Nifty
2019-01-15T14:15:00+0530,10852.4,10866.25,10850.95,10865.45,0,Nifty
2019-01-15T14:30:00+0530,10865.8,10867.65,10854.55,10856.85,0,Nifty
2019-01-15T14:45:00+0530,10857.2,10865.15,10853.2,10863.95,0,Nifty
2019-01-15T15:00:00+0530,10864.4,10889.6,10864.4,10889.3,0,Nifty
2019-01-15T15:15:00+0530,10889.55,10896.05,10883.8,10884.55,0,Nifty
2019-01-16T09:15:00+0530,10899.65,10923.15,10894,10920.65,0,Nifty
2019-01-16T09:30:00+0530,10920.9,10927.9,10908.75,10918.4,0,Nifty
2019-01-16T09:45:00+0530,10918.5,10921.95,10910.8,10919.95,0,Nifty
2019-01-16T10:00:00+0530,10920.15,10924.7,10911.15,10912.7,0,Nifty
2019-01-16T10:15:00+0530,10912.45,10915.55,10900.35,10901.65,0,Nifty
2019-01-16T10:30:00+0530,10902.5,10909.35,10896.7,10906.65,0,Nifty
2019-01-16T10:45:00+0530,10906.8,10912.95,10898,10898.3,0,Nifty
2019-01-16T11:00:00+0530,10898.65,10902.95,10885.7,10888.4,0,Nifty
2019-01-16T11:15:00+0530,10888.45,10894.25,10879.45,10892.1,0,Nifty
2019-01-16T11:30:00+0530,10892.85,10906.95,10892.5,10904.5,0,Nifty
2019-01-16T11:45:00+0530,10904.65,10914.15,10903.8,10910.5,0,Nifty
2019-01-16T12:00:00+0530,10910.8,10914.8,10906.95,10909.05,0,Nifty
2019-01-16T12:15:00+0530,10909,10909.75,10902.15,10903.35,0,Nifty
2019-01-16T12:30:00+0530,10903.8,10920.65,10903.15,10917.4,0,Nifty
2019-01-16T12:45:00+0530,10917.8,10923.85,10915.85,10916.45,0,Nifty
2019-01-16T13:00:00+0530,10917.05,10918.1,10904.5,10908.5,0,Nifty
2019-01-16T13:15:00+0530,10908.65,10917.05,10903.2,10912.55,0,Nifty
2019-01-16T13:30:00+0530,10912.4,10913.5,10896.6,10903.7,0,Nifty
2019-01-16T13:45:00+0530,10903.9,10904.25,10884.1,10897.15,0,Nifty
2019-01-16T14:00:00+0530,10897.55,10897.55,10877.2,10890,0,Nifty
2019-01-16T14:15:00+0530,10889.65,10900.9,10883.1,10900.55,0,Nifty
2019-01-16T14:30:00+0530,10900.3,10908.95,10892.7,10899.1,0,Nifty
2019-01-16T14:45:00+0530,10900.55,10902.55,10886.7,10892.5,0,Nifty
2019-01-16T15:00:00+0530,10893.55,10898.7,10889.35,10892.25,0,Nifty
2019-01-16T15:15:00+0530,10893.25,10893.6,10883,10888.6,0,Nifty
2019-01-17T09:15:00+0530,10920.85,10929.05,10909.05,10909.05,0,Nifty
2019-01-17T09:30:00+0530,10909.3,10916.1,10906,10910.3,0,Nifty
2019-01-17T09:45:00+0530,10910.2,10918.45,10899.75,10914.5,0,Nifty
2019-01-17T10:00:00+0530,10914.45,10917.55,10910.25,10915.05,0,Nifty
2019-01-17T10:15:00+0530,10915.2,10924.8,10914.95,10917.55,0,Nifty
2019-01-17T10:30:00+0530,10917.25,10917.75,10906.35,10906.7,0,Nifty
2019-01-17T10:45:00+0530,10906.55,10910.1,10900.85,10908.45,0,Nifty
2019-01-17T11:00:00+0530,10908.65,10921.7,10906.8,10919.05,0,Nifty
2019-01-17T11:15:00+0530,10918.65,10920.45,10913.4,10915.4,0,Nifty
2019-01-17T11:30:00+0530,10915.2,10915.8,10908.7,10910.75,0,Nifty
2019-01-17T11:45:00+0530,10910.45,10913.2,10901.6,10904.4,0,Nifty
2019-01-17T12:00:00+0530,10904.3,10904.3,10893.9,10897.15,0,Nifty
2019-01-17T12:15:00+0530,10896.85,10902.6,10887.6,10892.6,0,Nifty
2019-01-17T12:30:00+0530,10892.3,10899.1,10889.05,10898.65,0,Nifty
2019-01-17T12:45:00+0530,10898.25,10898.95,10890.9,10893.55,0,Nifty
2019-01-17T13:00:00+0530,10893.35,10894.9,10882.9,10889.45,0,Nifty
2019-01-17T13:15:00+0530,10889,10889.05,10864.8,10877.2,0,Nifty
2019-01-17T13:30:00+0530,10876.15,10880.8,10863.7,10867.25,0,Nifty
2019-01-17T13:45:00+0530,10866.7,10869.05,10844.9,10860.5,0,Nifty
2019-01-17T14:00:00+0530,10860.1,10873.9,10855.6,10873.5,0,Nifty
2019-01-17T14:15:00+0530,10873.95,10907.5,10873.5,10907.25,0,Nifty
2019-01-17T14:30:00+0530,10907.2,10913.25,10902.85,10904.4,0,Nifty
2019-01-17T14:45:00+0530,10904,10930.4,10904,10924.4,0,Nifty
2019-01-17T15:00:00+0530,10925.15,10928.45,10898.75,10907.2,0,Nifty
2019-01-17T15:15:00+0530,10906.25,10906.55,10889.25,10890.1,0,Nifty
2019-01-18T09:15:00+0530,10914.85,10927.65,10883.85,10884.95,0,Nifty
2019-01-18T09:30:00+0530,10884.95,10896.35,10873.5,10891.45,0,Nifty
2019-01-18T09:45:00+0530,10892.1,10906.95,10881.95,10890.8,0,Nifty
2019-01-18T10:00:00+0530,10891.15,10892.6,10866.2,10874.3,0,Nifty
2019-01-18T10:15:00+0530,10874.55,10874.55,10852.2,10867.55,0,Nifty
2019-01-18T10:30:00+0530,10867.7,10874,10859.95,10870.5,0,Nifty
2019-01-18T10:45:00+0530,10870,10900.2,10870,10888.75,0,Nifty
2019-01-18T11:00:00+0530,10888.5,10892.65,10878.85,10879.05,0,Nifty
2019-01-18T11:15:00+0530,10878.9,10887,10874.8,10887,0,Nifty
2019-01-18T11:30:00+0530,10887.1,10889.35,10882,10885.9,0,Nifty
2019-01-18T11:45:00+0530,10885.75,10888.55,10878.85,10888.4,0,Nifty
2019-01-18T12:00:00+0530,10888.45,10888.45,10871.05,10874.2,0,Nifty
2019-01-18T12:15:00+0530,10874.35,10882.4,10871.1,10873.55,0,Nifty
2019-01-18T12:30:00+0530,10873.9,10878.4,10866.45,10875.15,0,Nifty
2019-01-18T12:45:00+0530,10875.25,10875.55,10865.45,10871.8,0,Nifty
2019-01-18T13:00:00+0530,10871.75,10875.1,10862.5,10873.15,0,Nifty
2019-01-18T13:15:00+0530,10873.55,10886.8,10873,10882.2,0,Nifty
2019-01-18T13:30:00+0530,10882.65,10896.7,10881.65,10891.6,0,Nifty
2019-01-18T13:45:00+0530,10892.75,10906.75,10883.25,10903.75,0,Nifty
2019-01-18T14:00:00+0530,10904.45,10913.5,10895.55,10902.75,0,Nifty
2019-01-18T14:15:00+0530,10902.75,10915.05,10882.05,10894.85,0,Nifty
2019-01-18T14:30:00+0530,10895.2,10904.05,10882.85,10899.85,0,Nifty
2019-01-18T14:45:00+0530,10899.95,10905.35,10891.5,10891.5,0,Nifty
2019-01-18T15:00:00+0530,10892.25,10913.05,10892.25,10902.5,0,Nifty
2019-01-18T15:15:00+0530,10902.2,10915.15,10899.45,10907.35,0,Nifty
2019-01-21T09:15:00+0530,10919.35,10920.7,10885.9,10915,0,Nifty
2019-01-21T09:30:00+0530,10915.45,10962.75,10908.05,10953.1,0,Nifty
2019-01-21T09:45:00+0530,10952.95,10978.1,10952.9,10974.5,0,Nifty
2019-01-21T10:00:00+0530,10976,10983.65,10966.55,10971.25,0,Nifty
2019-01-21T10:15:00+0530,10971.45,10980.5,10965.45,10979.95,0,Nifty
2019-01-21T10:30:00+0530,10979.55,10987.2,10972.3,10979.7,0,Nifty
2019-01-21T10:45:00+0530,10979.55,10984.4,10974.95,10979.55,0,Nifty
2019-01-21T11:00:00+0530,10979.95,10981.4,10959.75,10961.85,0,Nifty
2019-01-21T11:15:00+0530,10961.9,10966.1,10950.55,10960.65,0,Nifty
2019-01-21T11:30:00+0530,10961.05,10966.7,10959.05,10965.65,0,Nifty
2019-01-21T11:45:00+0530,10965.75,10967.3,10959.2,10963.65,0,Nifty
2019-01-21T12:00:00+0530,10964.4,10964.9,10955.75,10961.1,0,Nifty
2019-01-21T12:15:00+0530,10961,10967.2,10959.15,10966.2,0,Nifty
2019-01-21T12:30:00+0530,10966.25,10970.8,10960.9,10968.4,0,Nifty
2019-01-21T12:45:00+0530,10968.7,10970.2,10963,10968.55,0,Nifty
2019-01-21T13:00:00+0530,10968.7,10971.35,10964.45,10968,0,Nifty
2019-01-21T13:15:00+0530,10967.95,10974.05,10964.15,10971.55,0,Nifty
2019-01-21T13:30:00+0530,10971.75,10977.75,10965.35,10965.4,0,Nifty
2019-01-21T13:45:00+0530,10965.9,10970.9,10950.55,10969.3,0,Nifty
2019-01-21T14:00:00+0530,10969.4,10972.6,10962,10965.65,0,Nifty
2019-01-21T14:15:00+0530,10965.8,10971.2,10961.95,10968.55,0,Nifty
2019-01-21T14:30:00+0530,10968.85,10978.05,10964.4,10977.5,0,Nifty
2019-01-21T14:45:00+0530,10977.2,10977.4,10969.6,10975.15,0,Nifty
2019-01-21T15:00:00+0530,10974.4,10978.35,10959.85,10964.95,0,Nifty
2019-01-21T15:15:00+0530,10965.4,10965.4,10946.75,10949.4,0,Nifty
2019-01-22T09:15:00+0530,10949.8,10949.8,10917.6,10919.7,0,Nifty
2019-01-22T09:30:00+0530,10919.7,10923.05,10908.8,10915.65,0,Nifty
2019-01-22T09:45:00+0530,10915.35,10921.8,10908.9,10909.9,0,Nifty
2019-01-22T10:00:00+0530,10910.15,10912.05,10902.55,10911.15,0,Nifty
2019-01-22T10:15:00+0530,10910.15,10921.05,10908.9,10914,0,Nifty
2019-01-22T10:30:00+0530,10914,10919.2,10912.55,10916.45,0,Nifty
2019-01-22T10:45:00+0530,10916.2,10916.2,10903.85,10908.35,0,Nifty
2019-01-22T11:00:00+0530,10907.65,10910.7,10894.6,10895.2,0,Nifty
2019-01-22T11:15:00+0530,10895.1,10906.2,10889.2,10895.4,0,Nifty
2019-01-22T11:30:00+0530,10895.3,10897.7,10885.9,10893,0,Nifty
2019-01-22T11:45:00+0530,10892.35,10899.6,10889.4,10892,0,Nifty
2019-01-22T12:00:00+0530,10891.45,10891.45,10864.5,10876.65,0,Nifty
2019-01-22T12:15:00+0530,10875.2,10882.35,10870.75,10882.35,0,Nifty
2019-01-22T12:30:00+0530,10882.3,10892.15,10881.8,10885.35,0,Nifty
2019-01-22T12:45:00+0530,10885.5,10892.55,10879,10888.25,0,Nifty
2019-01-22T13:00:00+0530,10887.8,10897,10886.65,10887,0,Nifty
2019-01-22T13:15:00+0530,10886.55,10891.1,10883.05,10884,0,Nifty
2019-01-22T13:30:00+0530,10883.6,10904.3,10881.65,10900.45,0,Nifty
2019-01-22T13:45:00+0530,10900.45,10910.75,10896.5,10900.95,0,Nifty
2019-01-22T14:00:00+0530,10900.6,10920.85,10899.75,10916.15,0,Nifty
2019-01-22T14:15:00+0530,10916,10918.95,10899,10903,0,Nifty
2019-01-22T14:30:00+0530,10902.65,10913.15,10897.7,10898.75,0,Nifty
2019-01-22T14:45:00+0530,10898.5,10903.75,10891.45,10894.55,0,Nifty
2019-01-22T15:00:00+0530,10895.65,10927.7,10895.65,10925.3,0,Nifty
2019-01-22T15:15:00+0530,10925.75,10931.05,10916.35,10917.45,0,Nifty
2019-01-23T09:15:00+0530,10931.05,10942.35,10914.95,10936.6,0,Nifty
2019-01-23T09:30:00+0530,10936.4,10940.75,10916.55,10929.05,0,Nifty
2019-01-23T09:45:00+0530,10929.65,10930.55,10922.2,10925.05,0,Nifty
2019-01-23T10:00:00+0530,10924.45,10928.55,10914.4,10919.25,0,Nifty
2019-01-23T10:15:00+0530,10918.45,10924.8,10913.4,10923.3,0,Nifty
2019-01-23T10:30:00+0530,10923.15,10923.65,10911.3,10918.15,0,Nifty
2019-01-23T10:45:00+0530,10917.5,10919.35,10905.75,10917.95,0,Nifty
2019-01-23T11:00:00+0530,10918.4,10918.7,10908.85,10914.15,0,Nifty
2019-01-23T11:15:00+0530,10914.85,10927.1,10914.45,10923.35,0,Nifty
2019-01-23T11:30:00+0530,10922.7,10929.8,10922.1,10923.75,0,Nifty
2019-01-23T11:45:00+0530,10923.8,10927.25,10919.2,10922.4,0,Nifty
2019-01-23T12:00:00+0530,10922.5,10935.85,10920.2,10934.8,0,Nifty
2019-01-23T12:15:00+0530,10934.55,10944.55,10932.6,10942.8,0,Nifty
2019-01-23T12:30:00+0530,10942.9,10944.55,10929.75,10931.7,0,Nifty
2019-01-23T12:45:00+0530,10931.75,10933,10924.9,10927.6,0,Nifty
2019-01-23T13:00:00+0530,10928.1,10932.9,10923.8,10927.6,0,Nifty
2019-01-23T13:15:00+0530,10928.25,10930.3,10919.55,10919.8,0,Nifty
2019-01-23T13:30:00+0530,10919.9,10921.5,10906.85,10911.25,0,Nifty
2019-01-23T13:45:00+0530,10910.75,10926.1,10909.25,10924.25,0,Nifty
2019-01-23T14:00:00+0530,10924.6,10928.25,10919.6,10926.75,0,Nifty
2019-01-23T14:15:00+0530,10926.9,10927.4,10889.45,10889.45,0,Nifty
2019-01-23T14:30:00+0530,10890.1,10890.5,10869.6,10875.7,0,Nifty
2019-01-23T14:45:00+0530,10875.85,10881.25,10862.85,10864.75,0,Nifty
2019-01-23T15:00:00+0530,10865.35,10868.1,10823.4,10826.9,0,Nifty
2019-01-23T15:15:00+0530,10826.75,10830.15,10813.05,10822.15,0,Nifty
2019-01-24T09:15:00+0530,10844.05,10846.55,10819.1,10820.15,0,Nifty
2019-01-24T09:30:00+0530,10819.6,10821.35,10798.9,10819.05,0,Nifty
2019-01-24T09:45:00+0530,10819.25,10840.5,10819.05,10827.55,0,Nifty
2019-01-24T10:00:00+0530,10827.6,10835.1,10818.5,10833.8,0,Nifty
2019-01-24T10:15:00+0530,10834,10842.45,10828.55,10837.55,0,Nifty
2019-01-24T10:30:00+0530,10837.35,10848.9,10831.3,10847.8,0,Nifty
2019-01-24T10:45:00+0530,10847.45,10858.1,10847.35,10851.35,0,Nifty
2019-01-24T11:00:00+0530,10851.4,10852.45,10833.15,10835.5,0,Nifty
2019-01-24T11:15:00+0530,10834.4,10841.3,10825,10840.85,0,Nifty
2019-01-24T11:30:00+0530,10841.15,10842.1,10813.95,10821.95,0,Nifty
2019-01-24T11:45:00+0530,10821.85,10828.1,10819.95,10825.55,0,Nifty
2019-01-24T12:00:00+0530,10825.7,10836.2,10824.8,10835.95,0,Nifty
2019-01-24T12:15:00+0530,10835.35,10845.45,10832.85,10833.4,0,Nifty
2019-01-24T12:30:00+0530,10833.95,10835.15,10814.6,10817.4,0,Nifty
2019-01-24T12:45:00+0530,10817.1,10819.35,10809.8,10814.4,0,Nifty
2019-01-24T13:00:00+0530,10814.25,10824.45,10814,10821.9,0,Nifty
2019-01-24T13:15:00+0530,10821.85,10825.7,10812.9,10820.7,0,Nifty
2019-01-24T13:30:00+0530,10821.05,10821.05,10802.4,10805.35,0,Nifty
2019-01-24T13:45:00+0530,10804.85,10821.3,10801.85,10820.35,0,Nifty
2019-01-24T14:00:00+0530,10820.5,10838.35,10813.05,10829.4,0,Nifty
2019-01-24T14:15:00+0530,10830,10842.3,10827.8,10837.3,0,Nifty
2019-01-24T14:30:00+0530,10839.45,10842.9,10828.75,10842.05,0,Nifty
2019-01-24T14:45:00+0530,10841.95,10843.85,10823.45,10823.45,0,Nifty
2019-01-24T15:00:00+0530,10825.6,10862.45,10821.1,10859.4,0,Nifty
2019-01-24T15:15:00+0530,10860.15,10866.35,10850.45,10858.95,0,Nifty
2019-01-25T09:15:00+0530,10859.75,10930.3,10859.75,10924.45,0,Nifty
2019-01-25T09:30:00+0530,10924.9,10931.35,10913.25,10913.3,0,Nifty
2019-01-25T09:45:00+0530,10913.65,10927.6,10911.35,10926.15,0,Nifty
2019-01-25T10:00:00+0530,10926.15,10929.75,10920.55,10920.75,0,Nifty
2019-01-25T10:15:00+0530,10920.6,10921.85,10910.35,10913.5,0,Nifty
2019-01-25T10:30:00+0530,10913.3,10915.25,10905.25,10907.5,0,Nifty
2019-01-25T10:45:00+0530,10907.35,10916.75,10906.95,10914.55,0,Nifty
2019-01-25T11:00:00+0530,10914.7,10919.9,10909.55,10910.75,0,Nifty
2019-01-25T11:15:00+0530,10911.3,10911.3,10894.75,10899.7,0,Nifty
2019-01-25T11:30:00+0530,10900.2,10900.9,10893.25,10897.1,0,Nifty
2019-01-25T11:45:00+0530,10897.15,10904.2,10895.45,10899.15,0,Nifty
2019-01-25T12:00:00+0530,10899.45,10903.45,10897.65,10898.75,0,Nifty
2019-01-25T12:15:00+0530,10898.4,10899.05,10887.15,10893.5,0,Nifty
2019-01-25T12:30:00+0530,10893.3,10906.75,10893.3,10898.3,0,Nifty
2019-01-25T12:45:00+0530,10898.65,10905.15,10895.1,10904.8,0,Nifty
2019-01-25T13:00:00+0530,10905.15,10906.6,10892.05,10897.35,0,Nifty
2019-01-25T13:15:00+0530,10897.3,10900.1,10888.45,10899.55,0,Nifty
2019-01-25T13:30:00+0530,10899.25,10899.85,10865.95,10866.4,0,Nifty
2019-01-25T13:45:00+0530,10864.45,10877.5,10858.3,10862.5,0,Nifty
2019-01-25T14:00:00+0530,10862.45,10863.25,10816.75,10827.95,0,Nifty
2019-01-25T14:15:00+0530,10828.85,10828.85,10784.25,10817.85,0,Nifty
2019-01-25T14:30:00+0530,10819.5,10830,10797.6,10804.3,0,Nifty
2019-01-25T14:45:00+0530,10805.45,10808.05,10763.8,10767.1,0,Nifty
2019-01-25T15:00:00+0530,10768.9,10793.55,10757.25,10778.8,0,Nifty
2019-01-25T15:15:00+0530,10778.65,10797.75,10774.95,10775.45,0,Nifty
2019-01-28T09:15:00+0530,10792.45,10803.95,10756.05,10773.1,0,Nifty
2019-01-28T09:30:00+0530,10772.75,10777.2,10711.35,10721.55,0,Nifty
2019-01-28T09:45:00+0530,10721.55,10727.9,10698.55,10716.05,0,Nifty
2019-01-28T10:00:00+0530,10716.1,10723.7,10710.4,10715.05,0,Nifty
2019-01-28T10:15:00+0530,10715.15,10723.85,10703.95,10722.95,0,Nifty
2019-01-28T10:30:00+0530,10723.1,10725.25,10703.55,10717.4,0,Nifty
2019-01-28T10:45:00+0530,10717.3,10724.5,10710.85,10714.3,0,Nifty
2019-01-28T11:00:00+0530,10714.45,10719.25,10696.55,10696.95,0,Nifty
2019-01-28T11:15:00+0530,10697.35,10697.35,10674.65,10681.95,0,Nifty
2019-01-28T11:30:00+0530,10682.4,10684.3,10664.3,10677.55,0,Nifty
2019-01-28T11:45:00+0530,10678.9,10695.55,10663.15,10693,0,Nifty
2019-01-28T12:00:00+0530,10693.65,10699.3,10684.4,10688.3,0,Nifty
2019-01-28T12:15:00+0530,10687.4,10689.85,10676.35,10689.8,0,Nifty
2019-01-28T12:30:00+0530,10689.7,10691.2,10672.3,10675.1,0,Nifty
2019-01-28T12:45:00+0530,10673.9,10688.6,10673.9,10688.05,0,Nifty
2019-01-28T13:00:00+0530,10687.95,10694,10671.1,10680.05,0,Nifty
2019-01-28T13:15:00+0530,10679.95,10684,10671.1,10677.2,0,Nifty
2019-01-28T13:30:00+0530,10676.9,10677.7,10647.5,10655.5,0,Nifty
2019-01-28T13:45:00+0530,10655.4,10659.2,10636.9,10641.6,0,Nifty
2019-01-28T14:00:00+0530,10642.25,10651.65,10631.65,10644.6,0,Nifty
2019-01-28T14:15:00+0530,10645.55,10655.3,10635.45,10647.6,0,Nifty
2019-01-28T14:30:00+0530,10649.5,10685.6,10648.6,10662.75,0,Nifty
2019-01-28T14:45:00+0530,10663.95,10680.95,10653.2,10654.15,0,Nifty
2019-01-28T15:00:00+0530,10655.3,10668.5,10648.5,10655.35,0,Nifty
2019-01-28T15:15:00+0530,10654.9,10678.1,10648.5,10675.8,0,Nifty
2019-01-29T09:15:00+0530,10653.7,10664.7,10617.4,10658.65,0,Nifty
2019-01-29T09:30:00+0530,10659.45,10670.55,10644.45,10657.5,0,Nifty
2019-01-29T09:45:00+0530,10657.45,10675.3,10654.3,10662.85,0,Nifty
2019-01-29T10:00:00+0530,10662.7,10665.1,10646.1,10648.5,0,Nifty
2019-01-29T10:15:00+0530,10649.3,10657.9,10643,10657.05,0,Nifty
2019-01-29T10:30:00+0530,10656.9,10659,10644.05,10646.8,0,Nifty
2019-01-29T10:45:00+0530,10646.6,10648.75,10627.6,10638.5,0,Nifty
2019-01-29T11:00:00+0530,10637.85,10645.85,10632.05,10638.35,0,Nifty
2019-01-29T11:15:00+0530,10638.55,10640.8,10634.5,10635.7,0,Nifty
2019-01-29T11:30:00+0530,10635.5,10648.95,10634.9,10647.95,0,Nifty
2019-01-29T11:45:00+0530,10647.9,10654.2,10644.15,10649,0,Nifty
2019-01-29T12:00:00+0530,10649.35,10650.55,10640.9,10649.75,0,Nifty
2019-01-29T12:15:00+0530,10649.5,10666.9,10648.6,10657.35,0,Nifty
2019-01-29T12:30:00+0530,10657.6,10660.1,10634.4,10634.4,0,Nifty
2019-01-29T12:45:00+0530,10635.1,10639.2,10612.15,10623.3,0,Nifty
2019-01-29T13:00:00+0530,10623.65,10625.1,10592.6,10592.6,0,Nifty
2019-01-29T13:15:00+0530,10592.85,10605.05,10583.95,10600.7,0,Nifty
2019-01-29T13:30:00+0530,10600.5,10612.7,10592.15,10593.5,0,Nifty
2019-01-29T13:45:00+0530,10595.6,10610,10590.1,10604.35,0,Nifty
2019-01-29T14:00:00+0530,10604.7,10617.55,10592.1,10593.1,0,Nifty
2019-01-29T14:15:00+0530,10593.75,10613.15,10591.85,10609.5,0,Nifty
2019-01-29T14:30:00+0530,10609.85,10612.45,10589.7,10596.95,0,Nifty
2019-01-29T14:45:00+0530,10597.2,10621.5,10596.95,10604.45,0,Nifty
2019-01-29T15:00:00+0530,10606.2,10651.55,10606.2,10633.3,0,Nifty
2019-01-29T15:15:00+0530,10632.35,10690.25,10632.35,10679.1,0,Nifty
2019-01-30T09:15:00+0530,10702.25,10706.85,10683.3,10694.7,0,Nifty
2019-01-30T09:30:00+0530,10694.8,10703.85,10673.95,10674.5,0,Nifty
2019-01-30T09:45:00+0530,10674.55,10686.4,10667.75,10679.45,0,Nifty
2019-01-30T10:00:00+0530,10680.25,10689.25,10679.6,10684.75,0,Nifty
2019-01-30T10:15:00+0530,10685.4,10686,10655.5,10658.2,0,Nifty
2019-01-30T10:30:00+0530,10657.95,10658.2,10622.7,10632.15,0,Nifty
2019-01-30T10:45:00+0530,10632.85,10648.4,10632.3,10639.6,0,Nifty
2019-01-30T11:00:00+0530,10639.1,10639.1,10627.9,10629.6,0,Nifty
2019-01-30T11:15:00+0530,10629.6,10650.15,10629.55,10648.95,0,Nifty
2019-01-30T11:30:00+0530,10648.8,10652.95,10637.05,10647.7,0,Nifty
2019-01-30T11:45:00+0530,10647.6,10647.7,10634.45,10634.45,0,Nifty
2019-01-30T12:00:00+0530,10635.1,10640.65,10631.4,10635.8,0,Nifty
2019-01-30T12:15:00+0530,10635.6,10643.9,10633.3,10640.05,0,Nifty
2019-01-30T12:30:00+0530,10639.95,10653.95,10637.75,10653.9,0,Nifty
2019-01-30T12:45:00+0530,10654.15,10668.8,10645.4,10665.4,0,Nifty
2019-01-30T13:00:00+0530,10665.65,10676.7,10664.75,10665.25,0,Nifty
2019-01-30T13:15:00+0530,10665.15,10667.65,10656.7,10659.3,0,Nifty
2019-01-30T13:30:00+0530,10659.35,10667.9,10644.75,10657.1,0,Nifty
2019-01-30T13:45:00+0530,10656.65,10665.7,10650.05,10656.8,0,Nifty
2019-01-30T14:00:00+0530,10656.9,10675.7,10656.9,10664.15,0,Nifty
2019-01-30T14:15:00+0530,10665.6,10687,10665,10686.9,0,Nifty
2019-01-30T14:30:00+0530,10688.95,10690.75,10636.05,10643.15,0,Nifty
2019-01-30T14:45:00+0530,10644.85,10648.25,10613.15,10623.15,0,Nifty
2019-01-30T15:00:00+0530,10624.05,10657.2,10621.45,10653.65,0,Nifty
2019-01-30T15:15:00+0530,10654.3,10664.95,10634.8,10640.25,0,Nifty
2019-01-31T09:15:00+0530,10690.55,10707.5,10690.55,10700.25,0,Nifty
2019-01-31T09:30:00+0530,10701,10706.4,10691.95,10694.6,0,Nifty
