date,open,high,low,close,volume,Name
2014-12-15T00:00:00+0530,8160.75,8242.4,8152.5,8219.6,0,Nifty
2014-12-16T00:00:00+0530,8172.6,8189.35,8052.6,8067.6,0,Nifty
2014-12-17T00:00:00+0530,8041.2,8082,7961.35,8029.8,0,Nifty
2014-12-18T00:00:00+0530,8138.9,8174.3,8084.9,8159.3,0,Nifty
2014-12-19T00:00:00+0530,8230.45,8263.45,8208.6,8225.2,0,Nifty
2014-12-22T00:00:00+0530,8255,8330.95,8228.2,8324,0,Nifty
2014-12-23T00:00:00+0530,8324.6,8364.75,8252.85,8267,0,Nifty
2014-12-24T00:00:00+0530,8272.04,8286.4,8155.25,8174.1,0,Nifty
2014-12-26T00:00:00+0530,8204.79,8234.54,8147.95,8200.7,0,Nifty
2014-12-29T00:00:00+0530,8214.7,8279.15,8214.7,8246.29,0,Nifty
2014-12-30T00:00:00+0530,8260.29,8268.25,8220.54,8248.25,0,Nifty
2014-12-31T00:00:00+0530,8243.9,8291,8243.75,8282.7,0,Nifty
2015-01-01T00:00:00+0530,8272.79,8294.7,8248.75,8284,0,Nifty
2015-01-02T00:00:00+0530,8288.7,8410.6,8288.7,8395.4,0,Nifty
2015-01-05T00:00:00+0530,8407.95,8445.6,8363.9,8378.4,0,Nifty
2015-01-06T00:00:00+0530,8325.29,8327.85,8111.35,8127.3,0,Nifty
2015-01-07T00:00:00+0530,8118.65,8151.2,8065.45,8102.1,0,Nifty
2015-01-08T00:00:00+0530,8191.4,8243.5,8167.3,8234.6,0,Nifty
2015-01-09T00:00:00+0530,8285.45,8303.29,8190.8,8284.5,0,Nifty
2015-01-12T00:00:00+0530,8291.35,8332.6,8245.6,8323,0,Nifty
2015-01-13T00:00:00+0530,8346.15,8356.65,8267.9,8299.4,0,Nifty
2015-01-14T00:00:00+0530,8307.25,8326.45,8236.65,8277.5,0,Nifty
2015-01-15T00:00:00+0530,8424.5,8527.1,8380.54,8494.1,0,Nifty
2015-01-16T00:00:00+0530,8504.04,8530.75,8452.25,8513.79,0,Nifty
2015-01-19T00:00:00+0530,8550.04,8570.95,8531.5,8550.7,0,Nifty
2015-01-20T00:00:00+0530,8575.1,8707.9,8574.5,8695.6,0,Nifty
2015-01-21T00:00:00+0530,8719.65,8741.85,8689.6,8729.5,0,Nifty
2015-01-22T00:00:00+0530,8745.85,8774.15,8727,8761.4,0,Nifty
2015-01-23T00:00:00+0530,8827.95,8866.4,8795.4,8835.6,0,Nifty
2015-01-27T00:00:00+0530,8871.35,8925.04,8825.45,8910.5,0,Nifty
2015-01-28T00:00:00+0530,8902.75,8985.04,8874.04,8914.29,0,Nifty
2015-01-29T00:00:00+0530,8901.5,8966.65,8861.25,8952.35,0,Nifty
2015-01-30T00:00:00+0530,8996.6,8996.6,8775.1,8808.9,0,Nifty
2015-02-02T00:00:00+0530,8802.5,8840.79,8751.1,8797.4,0,Nifty
2015-02-03T00:00:00+0530,8823.15,8837.29,8726.65,8756.54,0,Nifty
2015-02-04T00:00:00+0530,8789.15,8792.85,8704.4,8723.7,0,Nifty
2015-02-05T00:00:00+0530,8733.1,8838.45,8683.65,8711.7,0,Nifty
2015-02-06T00:00:00+0530,8696.85,8726.2,8645.54,8661.04,0,Nifty
2015-02-09T00:00:00+0530,8584.4,8605.54,8516.35,8526.35,0,Nifty
2015-02-10T00:00:00+0530,8478.1,8646.25,8470.5,8565.54,0,Nifty
2015-02-11T00:00:00+0530,8603.29,8651.95,8593.65,8627.4,0,Nifty
2015-02-12T00:00:00+0530,8676.95,8732.54,8599.25,8711.54,0,Nifty
2015-02-13T00:00:00+0530,8741.5,8822.1,8729.65,8805.5,0,Nifty
2015-02-16T00:00:00+0530,8831.4,8870.1,8793.4,8809.29,0,Nifty
2015-02-18T00:00:00+0530,8811.54,8894.29,8808.9,8869.1,0,Nifty
2015-02-19T00:00:00+0530,8883.04,8913.45,8794.45,8895.29,0,Nifty
2015-02-20T00:00:00+0530,8895.5,8899.95,8816.29,8833.6,0,Nifty
2015-02-23T00:00:00+0530,8856.85,8869,8736.1,8754.95,0,Nifty
2015-02-24T00:00:00+0530,8772.9,8800.5,8726.75,8762.1,0,Nifty
2015-02-25T00:00:00+0530,8801.9,8840.65,8751.4,8767.25,0,Nifty
2015-02-26T00:00:00+0530,8779,8786.04,8669.45,8683.85,0,Nifty
2015-02-27T00:00:00+0530,8729.5,8856.95,8717.45,8844.6,0,Nifty
2015-02-28T00:00:00+0530,8913.04,8941.1,8751.35,8901.85,0,Nifty
2015-03-02T00:00:00+0530,8953.85,8972.35,8885.45,8956.75,0,Nifty
2015-03-03T00:00:00+0530,8962.85,9008.4,8925.54,8996.25,0,Nifty
2015-03-04T00:00:00+0530,9109.15,9119.2,8893.95,8922.65,0,Nifty
2015-03-05T00:00:00+0530,8929.4,8957.54,8849.35,8937.75,0,Nifty
2015-03-09T00:00:00+0530,8891.15,8891.29,8740.45,8756.7,0,Nifty
2015-03-10T00:00:00+0530,8769.75,8778,8677.35,8712,0,Nifty
2015-03-11T00:00:00+0530,8728.75,8755.6,8682.35,8699.9,0,Nifty
2015-03-12T00:00:00+0530,8740.65,8787.2,8732.9,8776,0,Nifty
2015-03-13T00:00:00+0530,8844.04,8849.75,8631.75,8647.75,0,Nifty
2015-03-16T00:00:00+0530,8656.75,8663.54,8612,8633.15,0,Nifty
2015-03-17T00:00:00+0530,8689.1,8742.54,8630.79,8723.29,0,Nifty
2015-03-18T00:00:00+0530,8742.9,8747.25,8664,8685.9,0,Nifty
2015-03-19T00:00:00+0530,8749.45,8788.2,8614.65,8634.65,0,Nifty
2015-03-20T00:00:00+0530,8627.9,8627.9,8553,8570.9,0,Nifty
2015-03-23T00:00:00+0530,8591.54,8608.35,8540.54,8550.9,0,Nifty
2015-03-24T00:00:00+0530,8537.04,8627.75,8535.85,8542.95,0,Nifty
2015-03-25T00:00:00+0530,8568.9,8573.75,8516.54,8530.79,0,Nifty
2015-03-26T00:00:00+0530,8474.95,8499.45,8325.35,8342.15,0,Nifty
2015-03-27T00:00:00+0530,8396,8413.2,8269.15,8341.4,0,Nifty
2015-03-30T00:00:00+0530,8390.95,8504.54,8380.75,8492.29,0,Nifty
2015-03-31T00:00:00+0530,8527.6,8550.45,8454.15,8491,0,Nifty
2015-04-01T00:00:00+0530,8483.7,8603.4,8464.75,8586.2,0,Nifty
2015-04-06T00:00:00+0530,8615.79,8667.54,8573.75,8659.9,0,Nifty
2015-04-07T00:00:00+0530,8684.45,8693.6,8586.85,8660.29,0,Nifty
2015-04-08T00:00:00+0530,8698.95,8730.5,8679.79,8714.4,0,Nifty
2015-04-09T00:00:00+0530,8756.2,8785.5,8682.45,8778.29,0,Nifty
2015-04-10T00:00:00+0530,8774.35,8787.4,8733.6,8780.29,0,Nifty
2015-04-13T00:00:00+0530,8801.75,8841.65,8762.1,8834,0,Nifty
2015-04-15T00:00:00+0530,8844.75,8844.79,8722.4,8750.2,0,Nifty
2015-04-16T00:00:00+0530,8757.04,8760,8645.65,8706.7,0,Nifty
2015-04-17T00:00:00+0530,8698.04,8699.85,8596.7,8606,0,Nifty
2015-04-20T00:00:00+0530,8618.79,8619.95,8422.75,8448.1,0,Nifty
2015-04-21T00:00:00+0530,8416.1,8469.35,8352.7,8377.75,0,Nifty
2015-04-22T00:00:00+0530,8400.4,8449.95,8284.7,8429.7,0,Nifty
2015-04-23T00:00:00+0530,8478.2,8504.95,8361.85,8398.29,0,Nifty
2015-04-24T00:00:00+0530,8405.7,8413.29,8273.35,8305.25,0,Nifty
2015-04-27T00:00:00+0530,8330.54,8334.45,8202.35,8213.79,0,Nifty
2015-04-28T00:00:00+0530,8215.54,8308,8185.15,8285.6,0,Nifty
2015-04-29T00:00:00+0530,8274.79,8308.2,8219.2,8239.75,0,Nifty
2015-04-30T00:00:00+0530,8224.5,8229.4,8144.75,8181.5,0,Nifty
2015-05-04T00:00:00+0530,8230.04,8346,8220.45,8331.9,0,Nifty
2015-05-05T00:00:00+0530,8338.4,8355.65,8280.6,8324.79,0,Nifty
2015-05-06T00:00:00+0530,8316.6,8331.95,8083,8097,0,Nifty
2015-05-07T00:00:00+0530,8077,8122.6,7997.15,8057.3,0,Nifty
2015-05-08T00:00:00+0530,8131.5,8224.95,8123.45,8191.5,0,Nifty
2015-05-11T00:00:00+0530,8243.2,8332.75,8224.65,8325.25,0,Nifty
2015-05-12T00:00:00+0530,8326.15,8326.65,8115.3,8126.95,0,Nifty
2015-05-13T00:00:00+0530,8181.55,8254.95,8089.8,8235.45,0,Nifty
2015-05-14T00:00:00+0530,8232.45,8236.25,8137.3,8224.2,0,Nifty
2015-05-15T00:00:00+0530,8240.29,8279.2,8212.2,8262.35,0,Nifty
2015-05-18T00:00:00+0530,8284.95,8384.6,8271.95,8373.65,0,Nifty
2015-05-19T00:00:00+0530,8356.2,8427.79,8335,8365.65,0,Nifty
2015-05-20T00:00:00+0530,8392.65,8440.35,8391.45,8423.25,0,Nifty
2015-05-21T00:00:00+0530,8434.5,8446.35,8382.5,8421,0,Nifty
2015-05-22T00:00:00+0530,8432.5,8489.54,8420.6,8458.95,0,Nifty
2015-05-25T00:00:00+0530,8438.15,8441.95,8364.15,8370.25,0,Nifty
2015-05-26T00:00:00+0530,8377.1,8378.9,8320.04,8339.35,0,Nifty
2015-05-27T00:00:00+0530,8302.75,8342.85,8277.95,8334.6,0,Nifty
2015-05-28T00:00:00+0530,8345.7,8364.5,8270.15,8319,0,Nifty
2015-05-29T00:00:00+0530,8327.1,8443.9,8305.7,8433.65,0,Nifty
2015-06-01T00:00:00+0530,8417.25,8467.15,8405.4,8433.4,0,Nifty
2015-06-02T00:00:00+0530,8442.8,8445.35,8226.04,8236.45,0,Nifty
2015-06-03T00:00:00+0530,8232.45,8236.7,8094.15,8135.1,0,Nifty
2015-06-04T00:00:00+0530,8119.15,8160.05,8056.75,8130.65,0,Nifty
2015-06-05T00:00:00+0530,8119.15,8191,8100.15,8114.7,0,Nifty
2015-06-08T00:00:00+0530,8124.35,8131,8030.55,8044.15,0,Nifty
2015-06-09T00:00:00+0530,8026.5,8057.15,8005.15,8022.4,0,Nifty
2015-06-10T00:00:00+0530,8024.15,8152.25,8023.8,8124.45,0,Nifty
2015-06-11T00:00:00+0530,8157.3,8163.05,7958.25,7965.35,0,Nifty
2015-06-12T00:00:00+0530,7959.85,7995.6,7940.3,7982.9,0,Nifty
